Point,Corner,C1,L1,C2,L2,Pass/Fail,fc,PhaseMargin,GainMargin
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,0.0001,,3.584e3,52.84,16.17
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,8e-05,,3.535e3,54.08,14.86
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,8.444e-05,,3.548e3,53.87,14.6
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,8.889e-05,,3.553e3,53.5,14.65
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,9.333e-05,,3.562e3,53.15,14.96
13510.0,nom,1.2e-06,3.2e-05,1.067e-05,9.778e-05,,3.573e3,52.83,15.5
13520.0,nom,1.2e-06,3.2e-05,1.067e-05,0.0001022,,3.587e3,52.63,16.37
13520.0,nom,1.2e-06,3.2e-05,1.067e-05,0.00010669999999999999,,3.595e3,52.23,16.86
13520.0,nom,1.2e-06,3.2e-05,1.067e-05,0.0001111,,3.613e3,52.15,17.9
13520.0,nom,1.2e-06,3.2e-05,1.067e-05,0.00011559999999999999,,3.619e3,51.72,18.34
13520.0,nom,1.2e-06,3.2e-05,1.067e-05,0.00011999999999999999,,3.629e3,51.4,18.97
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,0.0001,,3.499e3,52.21,16.47
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,8e-05,,3.454e3,53.46,15.11
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,8.444e-05,,3.466e3,53.23,14.9
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,8.889e-05,,3.47e3,52.83,14.81
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,9.333e-05,,3.48e3,52.55,15.32
13520.0,nom,1.2e-06,3.2e-05,1.111e-05,9.778e-05,,3.492e3,52.29,16.03
13530.0,nom,1.2e-06,3.2e-05,1.111e-05,0.0001022,,3.5e3,51.93,16.54
13530.0,nom,1.2e-06,3.2e-05,1.111e-05,0.00010669999999999999,,3.514e3,51.75,17.45
13530.0,nom,1.2e-06,3.2e-05,1.111e-05,0.0001111,,3.526e3,51.5,18.16
13530.0,nom,1.2e-06,3.2e-05,1.111e-05,0.00011559999999999999,,3.537e3,51.21,18.79
13530.0,nom,1.2e-06,3.2e-05,1.111e-05,0.00011999999999999999,,3.543e3,50.77,19.19
13530.0,nom,1.2e-06,3.2e-05,1.156e-05,0.0001,,3.417e3,51.59,16.75
13530.0,nom,1.2e-06,3.2e-05,1.156e-05,8e-05,,3.375e3,52.85,15.36
13530.0,nom,1.2e-06,3.2e-05,1.156e-05,8.444e-05,,3.382e3,52.53,14.91
13530.0,nom,1.2e-06,3.2e-05,1.156e-05,8.889e-05,,3.394e3,52.32,15.41
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,9.333e-05,,3.403e3,51.99,15.84
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,9.778e-05,,3.41e3,51.69,16.32
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,0.0001022,,3.42e3,51.43,17.13
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,0.00010669999999999999,,3.434e3,51.2,17.86
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,0.0001111,,3.445e3,50.93,18.6
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,0.00011559999999999999,,3.454e3,50.64,19.15
13540.0,nom,1.2e-06,3.2e-05,1.156e-05,0.00011999999999999999,,3.46e3,50.22,19.55
13540.0,nom,1.2e-06,3.2e-05,1.2e-05,0.0001,,3.341e3,51.04,17.2
13540.0,nom,1.2e-06,3.2e-05,1.2e-05,8e-05,,3.303e3,52.16,15.75
13540.0,nom,1.2e-06,3.2e-05,1.2e-05,8.444e-05,,3.308e3,52,15.41
13540.0,nom,1.2e-06,3.2e-05,1.2e-05,8.889e-05,,3.318e3,51.73,15.76
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,9.333e-05,,3.326e3,51.43,16.19
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,9.778e-05,,3.332e3,51.09,16.63
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,0.0001022,,3.346e3,50.95,17.65
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,0.00010669999999999999,,3.353e3,50.6,18.11
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,0.0001111,,3.366e3,50.43,18.95
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,0.00011559999999999999,,3.368e3,49.89,19.14
13550.0,nom,1.2e-06,3.2e-05,1.2e-05,0.00011999999999999999,,3.383e3,49.78,20.05
13550.0,nom,1.2e-06,3.378e-05,1e-05,0.0001,,3.705e3,53.13,13.74
13550.0,nom,1.2e-06,3.378e-05,1e-05,8e-05,,3.66e3,54.54,12.81
13560.0,nom,1.2e-06,3.378e-05,1e-05,8.444e-05,,3.668e3,54.23,12.28
13560.0,nom,1.2e-06,3.378e-05,1e-05,8.889e-05,,3.677e3,53.94,12.51
13560.0,nom,1.2e-06,3.378e-05,1e-05,9.333e-05,,3.692e3,53.68,13
13560.0,nom,1.2e-06,3.378e-05,1e-05,9.778e-05,,3.714e3,53.72,14.41
13560.0,nom,1.2e-06,3.378e-05,1e-05,0.0001022,,3.712e3,53.05,14.22
13560.0,nom,1.2e-06,3.378e-05,1e-05,0.00010669999999999999,,3.723e3,52.63,14.83
13560.0,nom,1.2e-06,3.378e-05,1e-05,0.0001111,,3.734e3,52.33,15.5
13560.0,nom,1.2e-06,3.378e-05,1e-05,0.00011559999999999999,,3.746e3,52.02,16.15
13560.0,nom,1.2e-06,3.378e-05,1e-05,0.00011999999999999999,,3.755e3,51.6,16.66
13560.0,nom,1.2e-06,3.378e-05,8e-06,0.0001,,4.151e3,56.02,11.67
13560.0,nom,1.2e-06,3.378e-05,8e-06,8e-05,,4.094e3,57.66,11.86
13570.0,nom,1.2e-06,3.378e-05,8e-06,8.444e-05,,4.105e3,57.29,10.73
13570.0,nom,1.2e-06,3.378e-05,8e-06,8.889e-05,,4.117e3,56.91,10.47
13570.0,nom,1.2e-06,3.378e-05,8e-06,9.333e-05,,4.129e3,56.51,10.74
13570.0,nom,1.2e-06,3.378e-05,8e-06,9.778e-05,,4.16e3,56.87,12.43
13570.0,nom,1.2e-06,3.378e-05,8e-06,0.0001022,,4.156e3,55.77,11.86
13570.0,nom,1.2e-06,3.378e-05,8e-06,0.00010669999999999999,,4.169e3,55.37,12.53
13570.0,nom,1.2e-06,3.378e-05,8e-06,0.0001111,,4.197e3,55.11,13.4
13570.0,nom,1.2e-06,3.378e-05,8e-06,0.00011559999999999999,,4.212e3,54.5,13.77
13570.0,nom,1.2e-06,3.378e-05,8e-06,0.00011999999999999999,,4.237e3,54.24,14.54
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.0001,,4.044e3,55.38,12.18
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,8e-05,,3.984e3,56.82,11.82
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,8.444e-05,,3.999e3,56.56,11.08
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,8.889e-05,,4.011e3,56.2,10.91
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,9.333e-05,,4.026e3,55.92,11.4
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,9.778e-05,,4.054e3,56.19,12.98
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.0001022,,4.049e3,55.12,12.41
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.00010669999999999999,,4.066e3,54.94,13.3
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.0001111,,4.077e3,54.47,13.84
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.00011559999999999999,,4.092e3,54.15,14.58
13580.0,nom,1.2e-06,3.378e-05,8.443999999999999e-06,0.00011999999999999999,,4.106e3,53.82,15.21
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.0001,,3.941e3,54.66,12.58
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,8e-05,,3.885e3,56.13,11.98
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,8.444e-05,,3.9e3,55.88,11.34
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,8.889e-05,,3.909e3,55.46,11.27
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,9.333e-05,,3.923e3,55.2,11.76
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,9.778e-05,,3.953e3,55.52,13.51
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.0001022,,3.946e3,54.46,12.88
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.00010669999999999999,,3.962e3,54.23,13.74
13590.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.0001111,,3.974e3,53.87,14.37
13600.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.00011559999999999999,,3.981e3,53.29,14.73
13600.0,nom,1.2e-06,3.378e-05,8.888999999999999e-06,0.00011999999999999999,,3.999e3,53.14,15.63
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,0.0001,,3.843e3,54.02,13.07
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,8e-05,,3.795e3,55.57,12.45
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,8.444e-05,,3.804e3,55.11,11.65
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,8.889e-05,,3.817e3,54.93,11.91
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,9.333e-05,,3.829e3,54.65,12.37
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,9.778e-05,,3.855e3,54.83,13.91
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,0.0001022,,3.849e3,53.9,13.38
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,0.00010669999999999999,,3.863e3,53.61,14.21
13600.0,nom,1.2e-06,3.378e-05,9.333e-06,0.0001111,,3.875e3,53.24,14.83
13610.0,nom,1.2e-06,3.378e-05,9.333e-06,0.00011559999999999999,,3.88e3,52.65,15.16
13610.0,nom,1.2e-06,3.378e-05,9.333e-06,0.00011999999999999999,,3.896e3,52.4,15.91
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,0.0001,,3.751e3,53.43,13.58
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,8e-05,,3.703e3,54.87,12.62
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,8.444e-05,,3.712e3,54.54,12.03
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,8.889e-05,,3.723e3,54.25,12.22
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,9.333e-05,,3.736e3,53.96,12.76
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,9.778e-05,,3.758e3,54.04,14.14
13610.0,nom,1.2e-06,3.378e-05,9.778e-06,0.0001022,,3.754e3,53.25,13.78
13620.0,nom,1.2e-06,3.378e-05,9.778e-06,0.00010669999999999999,,3.768e3,52.96,14.63
13620.0,nom,1.2e-06,3.378e-05,9.778e-06,0.0001111,,3.779e3,52.59,15.2
13620.0,nom,1.2e-06,3.378e-05,9.778e-06,0.00011559999999999999,,3.789e3,52.21,15.8
13620.0,nom,1.2e-06,3.378e-05,9.778e-06,0.00011999999999999999,,3.803e3,51.94,16.52
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,0.0001,,3.659e3,52.77,13.86
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,8e-05,,3.612e3,54.18,12.74
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,8.444e-05,,3.627e3,53.94,12.54
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,8.889e-05,,3.636e3,53.64,12.69
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,9.333e-05,,3.646e3,53.31,13.11
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,9.778e-05,,3.674e3,53.55,14.89
13620.0,nom,1.2e-06,3.378e-05,1.022e-05,0.0001022,,3.669e3,52.74,14.5
13630.0,nom,1.2e-06,3.378e-05,1.022e-05,0.00010669999999999999,,3.678e3,52.37,15.06
13630.0,nom,1.2e-06,3.378e-05,1.022e-05,0.0001111,,3.686e3,51.93,15.51
13630.0,nom,1.2e-06,3.378e-05,1.022e-05,0.00011559999999999999,,3.695e3,51.53,16.07
13630.0,nom,1.2e-06,3.378e-05,1.022e-05,0.00011999999999999999,,3.712e3,51.4,16.98
13630.0,nom,1.2e-06,3.378e-05,1.067e-05,0.0001,,3.574e3,52.21,14.38
13630.0,nom,1.2e-06,3.378e-05,1.067e-05,8e-05,,3.532e3,53.61,13.2
13630.0,nom,1.2e-06,3.378e-05,1.067e-05,8.444e-05,,3.541e3,53.32,12.86
13630.0,nom,1.2e-06,3.378e-05,1.067e-05,8.889e-05,,3.549e3,52.95,12.94
13630.0,nom,1.2e-06,3.378e-05,1.067e-05,9.333e-05,,3.561e3,52.71,13.52
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,9.778e-05,,3.586e3,52.88,15.21
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,0.0001022,,3.578e3,52.02,14.61
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,0.00010669999999999999,,3.591e3,51.78,15.48
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,0.0001111,,3.604e3,51.52,16.27
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,0.00011559999999999999,,3.61e3,51.08,16.62
13640.0,nom,1.2e-06,3.378e-05,1.067e-05,0.00011999999999999999,,3.621e3,50.77,17.29
13640.0,nom,1.2e-06,3.378e-05,1.111e-05,0.0001,,3.49e3,51.61,14.69
13640.0,nom,1.2e-06,3.378e-05,1.111e-05,8e-05,,3.452e3,53,13.37
13640.0,nom,1.2e-06,3.378e-05,1.111e-05,8.444e-05,,3.459e3,52.68,13.09
13640.0,nom,1.2e-06,3.378e-05,1.111e-05,8.889e-05,,3.467e3,52.37,13.3
13640.0,nom,1.2e-06,3.378e-05,1.111e-05,9.333e-05,,3.479e3,52.12,13.94
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,9.778e-05,,3.5e3,52.18,15.34
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,0.0001022,,3.495e3,51.46,15.02
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,0.00010669999999999999,,3.507e3,51.19,15.82
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,0.0001111,,3.517e3,50.91,16.54
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,0.00011559999999999999,,3.528e3,50.61,17.17
13650.0,nom,1.2e-06,3.378e-05,1.111e-05,0.00011999999999999999,,3.538e3,50.3,17.79
13650.0,nom,1.2e-06,3.378e-05,1.156e-05,0.0001,,3.411e3,51.07,15.15
13650.0,nom,1.2e-06,3.378e-05,1.156e-05,8e-05,,3.371e3,52.36,13.62
13650.0,nom,1.2e-06,3.378e-05,1.156e-05,8.444e-05,,3.379e3,52.08,13.34
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,8.889e-05,,3.388e3,51.79,13.6
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,9.333e-05,,3.399e3,51.54,14.3
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,9.778e-05,,3.423e3,51.68,15.98
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,0.0001022,,3.415e3,50.9,15.43
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,0.00010669999999999999,,3.427e3,50.66,16.25
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,0.0001111,,3.435e3,50.35,16.87
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,0.00011559999999999999,,3.443e3,49.99,17.38
13660.0,nom,1.2e-06,3.378e-05,1.156e-05,0.00011999999999999999,,3.453e3,49.65,18.09
13660.0,nom,1.2e-06,3.378e-05,1.2e-05,0.0001,,3.332e3,50.47,15.44
13660.0,nom,1.2e-06,3.378e-05,1.2e-05,8e-05,,3.296e3,51.82,13.96
13660.0,nom,1.2e-06,3.378e-05,1.2e-05,8.444e-05,,3.303e3,51.48,13.66
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,8.889e-05,,3.312e3,51.2,14.01
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,9.333e-05,,3.322e3,50.98,14.65
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,9.778e-05,,3.342e3,51.01,16.12
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,0.0001022,,3.337e3,50.34,15.77
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,0.00010669999999999999,,3.35e3,50.15,16.75
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,0.0001111,,3.358e3,49.84,17.28
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,0.00011559999999999999,,3.367e3,49.54,17.96
13670.0,nom,1.2e-06,3.378e-05,1.2e-05,0.00011999999999999999,,3.376e3,49.26,18.56
13670.0,nom,1.2e-06,3.556e-05,1e-05,0.0001,,3.716e3,53.26,13.62
13680.0,nom,1.2e-06,3.556e-05,1e-05,8e-05,,3.651e3,53.98,10.95
13680.0,nom,1.2e-06,3.556e-05,1e-05,8.444e-05,,3.66e3,53.65,10.41
13680.0,nom,1.2e-06,3.556e-05,1e-05,8.889e-05,,3.672e3,53.29,10.76
13680.0,nom,1.2e-06,3.556e-05,1e-05,9.333e-05,,3.707e3,53.92,13.26
13680.0,nom,1.2e-06,3.556e-05,1e-05,9.778e-05,,3.691e3,52.66,11.77
13680.0,nom,1.2e-06,3.556e-05,1e-05,0.0001022,,3.703e3,52.28,12.53
13680.0,nom,1.2e-06,3.556e-05,1e-05,0.00010669999999999999,,3.714e3,52.05,13.25
13680.0,nom,1.2e-06,3.556e-05,1e-05,0.0001111,,3.725e3,51.74,14.39
13680.0,nom,1.2e-06,3.556e-05,1e-05,0.00011559999999999999,,3.736e3,51.39,15.64
13680.0,nom,1.2e-06,3.556e-05,1e-05,0.00011999999999999999,,3.761e3,51.69,16.2
13680.0,nom,1.2e-06,3.556e-05,8e-06,0.0001,,4.143e3,55.42,10.16
13690.0,nom,1.2e-06,3.556e-05,8e-06,8e-05,,4.083e3,56.96,10.01
13690.0,nom,1.2e-06,3.556e-05,8e-06,8.444e-05,,4.094e3,56.57,8.896
13690.0,nom,1.2e-06,3.556e-05,8e-06,8.889e-05,,4.11e3,56.14,8.928
13690.0,nom,1.2e-06,3.556e-05,8e-06,9.333e-05,,4.136e3,56.53,10.31
13690.0,nom,1.2e-06,3.556e-05,8e-06,9.778e-05,,4.148e3,56.17,10.83
13690.0,nom,1.2e-06,3.556e-05,8e-06,0.0001022,,4.146e3,55.06,10.23
13690.0,nom,1.2e-06,3.556e-05,8e-06,0.00010669999999999999,,4.158e3,54.64,10.84
13690.0,nom,1.2e-06,3.556e-05,8e-06,0.0001111,,4.176e3,54.34,11.66
13690.0,nom,1.2e-06,3.556e-05,8e-06,0.00011559999999999999,,4.197e3,53.96,12.91
13700.0,nom,1.2e-06,3.556e-05,8e-06,0.00011999999999999999,,4.228e3,53.84,13.79
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.0001,,4.054e3,55.61,12.06
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,8e-05,,3.979e3,56.27,10.17
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,8.444e-05,,3.988e3,55.84,9.093
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,8.889e-05,,4.004e3,55.55,9.345
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,9.333e-05,,4.031e3,55.88,10.88
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,9.778e-05,,4.04e3,55.39,11.13
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.0001022,,4.042e3,54.59,11
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.00010669999999999999,,4.051e3,54.05,11.42
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.0001111,,4.068e3,53.82,12.37
13700.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.00011559999999999999,,4.078e3,53.34,13.55
13710.0,nom,1.2e-06,3.556e-05,8.443999999999999e-06,0.00011999999999999999,,4.107e3,53.78,14.43
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.0001,,3.943e3,54.83,12.5
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,8e-05,,3.88e3,55.6,10.33
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,8.444e-05,,3.891e3,55.27,9.607
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,8.889e-05,,3.903e3,54.94,9.759
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,9.333e-05,,3.928e3,55.09,11.14
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,9.778e-05,,3.941e3,54.85,11.84
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.0001022,,3.94e3,53.82,11.47
13710.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.00010669999999999999,,3.951e3,53.55,12.1
13720.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.0001111,,3.965e3,53.25,12.88
13720.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.00011559999999999999,,3.977e3,52.87,14.14
13720.0,nom,1.2e-06,3.556e-05,8.888999999999999e-06,0.00011999999999999999,,4e3,53.04,14.9
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,0.0001,,3.849e3,53.99,12.55
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,8e-05,,3.787e3,54.98,10.66
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,8.444e-05,,3.793e3,54.53,9.746
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,8.889e-05,,3.808e3,54.31,10.16
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,9.333e-05,,3.835e3,54.55,11.85
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,9.778e-05,,3.829e3,53.61,11.13
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,0.0001022,,3.84e3,53.26,11.76
13720.0,nom,1.2e-06,3.556e-05,9.333e-06,0.00010669999999999999,,3.851e3,52.86,12.43
13730.0,nom,1.2e-06,3.556e-05,9.333e-06,0.0001111,,3.866e3,52.65,13.5
13730.0,nom,1.2e-06,3.556e-05,9.333e-06,0.00011559999999999999,,3.874e3,52.14,14.89
13730.0,nom,1.2e-06,3.556e-05,9.333e-06,0.00011999999999999999,,3.894e3,52.12,15.76
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,0.0001,,3.754e3,53.28,12.82
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,8e-05,,3.695e3,54.31,10.85
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,8.444e-05,,3.704e3,53.94,10.22
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,8.889e-05,,3.717e3,53.71,10.58
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,9.333e-05,,3.74e3,53.81,12.1
13730.0,nom,1.2e-06,3.556e-05,9.778e-06,9.778e-05,,3.757e3,53.74,13.15
13740.0,nom,1.2e-06,3.556e-05,9.778e-06,0.0001022,,3.749e3,52.71,12.39
13740.0,nom,1.2e-06,3.556e-05,9.778e-06,0.00010669999999999999,,3.76e3,52.37,13.09
13740.0,nom,1.2e-06,3.556e-05,9.778e-06,0.0001111,,3.77e3,51.98,14.07
13740.0,nom,1.2e-06,3.556e-05,9.778e-06,0.00011559999999999999,,3.784e3,51.77,15.28
13740.0,nom,1.2e-06,3.556e-05,9.778e-06,0.00011999999999999999,,3.799e3,51.55,16.35
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,0.0001,,3.667e3,52.75,13.45
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,8e-05,,3.608e3,53.67,11.09
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,8.444e-05,,3.616e3,53.3,10.54
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,8.889e-05,,3.627e3,53.01,10.85
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,9.333e-05,,3.651e3,53.17,12.49
13740.0,nom,1.2e-06,3.556e-05,1.022e-05,9.778e-05,,3.657e3,52.72,12.74
13750.0,nom,1.2e-06,3.556e-05,1.022e-05,0.0001022,,3.658e3,52.01,12.71
13750.0,nom,1.2e-06,3.556e-05,1.022e-05,0.00010669999999999999,,3.669e3,51.79,13.47
13750.0,nom,1.2e-06,3.556e-05,1.022e-05,0.0001111,,3.679e3,51.4,14.72
13750.0,nom,1.2e-06,3.556e-05,1.022e-05,0.00011559999999999999,,3.69e3,51.05,16
13750.0,nom,1.2e-06,3.556e-05,1.022e-05,0.00011999999999999999,,3.704e3,50.86,17.06
13750.0,nom,1.2e-06,3.556e-05,1.067e-05,0.0001,,3.581e3,52.16,13.92
13750.0,nom,1.2e-06,3.556e-05,1.067e-05,8e-05,,3.524e3,53.03,11.29
13750.0,nom,1.2e-06,3.556e-05,1.067e-05,8.444e-05,,3.532e3,52.69,10.87
13750.0,nom,1.2e-06,3.556e-05,1.067e-05,8.889e-05,,3.542e3,52.46,11.4
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,9.333e-05,,3.569e3,52.64,13.11
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,9.778e-05,,3.566e3,51.61,12.82
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,0.0001022,,3.572e3,51.48,13.13
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,0.00010669999999999999,,3.582e3,51.16,13.87
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,0.0001111,,3.593e3,50.87,15.2
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,0.00011559999999999999,,3.603e3,50.49,16.61
13760.0,nom,1.2e-06,3.556e-05,1.067e-05,0.00011999999999999999,,3.629e3,50.91,16.94
13760.0,nom,1.2e-06,3.556e-05,1.111e-05,0.0001,,3.502e3,51.77,14.68
13760.0,nom,1.2e-06,3.556e-05,1.111e-05,8e-05,,3.443e3,52.44,11.58
13760.0,nom,1.2e-06,3.556e-05,1.111e-05,8.444e-05,,3.45e3,52.09,11.16
13760.0,nom,1.2e-06,3.556e-05,1.111e-05,8.889e-05,,3.461e3,51.82,11.65
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,9.333e-05,,3.485e3,51.99,13.37
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,9.778e-05,,3.48e3,51.23,12.88
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,0.0001022,,3.492e3,51.02,13.75
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,0.00010669999999999999,,3.5e3,50.66,14.33
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,0.0001111,,3.508e3,50.28,15.75
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,0.00011559999999999999,,3.519e3,50.01,16.97
13770.0,nom,1.2e-06,3.556e-05,1.111e-05,0.00011999999999999999,,3.535e3,49.97,17.8
13770.0,nom,1.2e-06,3.556e-05,1.156e-05,0.0001,,3.419e3,50.94,14.7
13770.0,nom,1.2e-06,3.556e-05,1.156e-05,8e-05,,3.365e3,51.84,11.81
13780.0,nom,1.2e-06,3.556e-05,1.156e-05,8.444e-05,,3.372e3,51.58,11.81
13780.0,nom,1.2e-06,3.556e-05,1.156e-05,8.889e-05,,3.383e3,51.29,12.07
13780.0,nom,1.2e-06,3.556e-05,1.156e-05,9.333e-05,,3.404e3,51.37,13.64
13780.0,nom,1.2e-06,3.556e-05,1.156e-05,9.778e-05,,3.4e3,50.68,13.23
